num_passengers,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,flight_duration,sales_channel_Internet,sales_channel_Mobile,trip_type_CircleTrip,trip_type_OneWay,trip_type_RoundTrip,booking_complete,total_service_preferences
1,23,26,10,6,JHBTPE,Taiwan,4.67,True,False,False,False,True,1,1
1,37,27,12,6,JHBTPE,Taiwan,4.67,True,False,False,False,True,1,1
1,51,25,3,4,JHBTPE,Taiwan,4.67,True,False,False,False,True,1,1
1,111,30,11,3,JHBTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,253,18,2,2,JHBTPE,Malaysia,4.67,True,False,False,False,True,1,0
1,5,30,8,1,JHBTPE,Taiwan,4.67,True,False,False,False,True,1,1
1,12,19,5,3,JHBXIY,Malaysia,5.0,True,False,False,False,True,1,0
1,17,30,5,6,JHBXIY,Malaysia,5.0,True,False,False,False,True,1,1
1,103,31,23,0,JOGKIX,Japan,7.0,True,False,False,False,True,1,2
1,79,22,23,3,JOGKIX,Indonesia,7.0,True,False,False,False,True,1,1
1,22,27,14,3,JOGKTM,Indonesia,4.75,False,True,False,False,True,1,2
1,9,88,12,3,JOGOOL,Australia,8.83,False,True,False,False,True,1,0
3,10,21,2,4,JOGPVG,China,5.33,True,False,False,False,True,1,2
1,45,32,13,0,JOGPVG,Taiwan,5.33,True,False,False,False,True,1,2
1,114,27,4,0,JOGPVG,Indonesia,5.33,True,False,False,False,True,1,0
1,46,31,6,2,JOGPVG,China,5.33,True,False,False,False,True,1,1
2,201,30,23,0,JOGSYD,Australia,8.58,False,True,False,False,True,1,2
2,35,21,7,1,JOGSYD,Australia,8.58,True,False,False,False,True,1,1
1,235,29,17,3,JOGTPE,Indonesia,4.67,True,False,False,False,True,1,2
1,16,28,11,4,KBRKIX,Malaysia,7.0,True,False,False,False,True,1,2
2,326,30,4,0,KBRMEL,Malaysia,8.83,True,False,False,False,True,1,1
1,85,60,12,1,KBRMEL,Australia,8.83,True,False,False,False,True,1,2
1,9,59,2,4,KBRMEL,Australia,8.83,True,False,False,False,True,1,2
1,129,43,14,4,KBRPEK,China,6.42,True,False,False,False,True,1,2
1,118,59,9,4,KBRPEK,China,6.42,True,False,False,False,True,1,1
1,250,64,6,3,KBRPEK,China,6.42,True,False,False,False,True,1,0
1,78,47,9,2,KBRPEK,China,6.42,True,False,False,False,True,1,2
1,4,18,10,4,KBRPER,Australia,5.62,True,False,False,False,True,1,1
1,13,88,10,1,KBRSYD,Australia,8.58,True,False,False,False,True,1,1
1,8,31,12,3,KBRTPE,Taiwan,4.67,True,False,False,False,True,1,0
1,9,17,23,6,KBVOOL,Australia,8.83,True,False,False,False,True,1,0
1,91,35,11,3,KCHKIX,Malaysia,7.0,True,False,False,False,True,1,3
1,11,21,13,0,KCHKIX,Malaysia,7.0,True,False,False,False,True,1,3
1,27,86,6,5,KCHKIX,Malaysia,7.0,True,False,False,False,True,1,2
2,69,88,1,0,KCHKIX,Malaysia,7.0,True,False,False,False,True,1,3
1,20,87,3,4,KCHKIX,Malaysia,7.0,True,False,False,False,True,1,2
1,291,26,0,4,KCHMEL,Australia,8.83,True,False,False,False,True,1,1
1,39,90,3,0,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,2
1,152,31,8,2,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
1,28,17,6,5,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
2,171,17,9,6,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,3
1,50,27,11,4,KCHMEL,Australia,8.83,True,False,False,False,True,1,3
2,10,86,5,0,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,0
2,40,20,8,5,KCHMEL,Australia,8.83,True,False,False,False,True,1,1
2,32,86,14,6,KCHMEL,Singapore,8.83,True,False,False,False,True,1,3
1,66,43,2,6,KCHMEL,Australia,8.83,True,False,False,False,True,1,3
1,23,18,4,5,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,2
1,157,87,2,5,KCHMEL,Australia,8.83,True,False,False,False,True,1,3
1,21,18,5,5,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
1,30,22,1,5,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,2
1,5,17,11,6,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
2,59,25,13,5,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
2,332,30,2,3,KCHMEL,Malaysia,8.83,True,False,False,False,True,1,1
1,78,88,18,3,KCHMRU,Malaysia,7.42,True,False,False,False,True,1,1
1,53,86,1,4,KCHOOL,Malaysia,8.83,True,False,False,False,True,1,2
1,118,24,15,2,KCHOOL,Malaysia,8.83,True,False,False,False,True,1,1
1,56,88,6,4,KCHOOL,Malaysia,8.83,True,False,False,False,True,1,1
1,66,20,6,6,KCHOOL,Hong Kong,8.83,True,False,False,False,True,1,0
1,18,52,5,0,KCHOOL,Australia,8.83,True,False,False,False,True,1,1
1,22,36,2,4,KCHOOL,Australia,8.83,True,False,False,False,True,1,2
1,235,77,1,2,KCHOOL,Australia,8.83,True,False,False,False,True,1,1
9,49,30,2,3,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,2
1,9,27,9,3,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,2
1,28,18,21,5,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,2
1,28,65,10,4,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,1
1,324,27,13,1,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,2
1,8,32,12,1,KCHPEK,Malaysia,6.42,True,False,False,False,True,1,1
1,333,17,16,2,KCHPEK,China,6.42,True,False,False,False,True,1,3
2,13,22,14,4,KCHPEK,China,6.42,True,False,False,False,True,1,3
1,28,277,8,2,KCHPER,Malaysia,5.62,True,False,False,False,True,1,1
1,24,22,10,5,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
1,9,86,3,3,KCHPER,Malaysia,5.62,True,False,False,False,True,1,1
1,32,18,12,5,KCHPER,Australia,5.62,True,False,False,False,True,1,1
1,1,24,8,1,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
2,40,88,4,4,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
3,282,41,1,2,KCHPER,Malaysia,5.62,True,False,False,False,True,1,3
2,105,17,12,6,KCHPER,Malaysia,5.62,True,False,False,False,True,1,3
1,34,63,6,3,KCHPER,Malaysia,5.62,True,False,False,False,True,1,2
1,48,22,8,6,KCHPER,Malaysia,5.62,False,True,False,False,True,1,1
1,15,31,1,6,KCHPUS,South Korea,6.33,True,False,False,False,True,1,3
1,11,33,23,6,KCHPUS,Malaysia,6.33,True,False,False,False,True,1,1
1,33,29,3,5,KCHPUS,Malaysia,6.33,True,False,False,False,True,1,2
1,56,26,8,5,KCHPUS,South Korea,6.33,True,False,False,False,True,1,3
1,329,28,11,4,KCHPVG,Vietnam,5.33,True,False,False,False,True,1,3
1,39,33,9,3,KCHPVG,Malaysia,5.33,True,False,False,False,True,1,1
1,282,21,0,4,KCHPVG,Malaysia,5.33,True,False,False,False,True,1,1
1,358,41,17,1,KCHPVG,Malaysia,5.33,True,False,False,False,True,1,1
1,3,86,10,4,KCHSYD,Australia,8.58,False,True,False,False,True,1,1
4,45,32,5,0,KCHSYD,Malaysia,8.58,True,False,False,False,True,1,3
1,313,30,21,1,KCHSYD,Australia,8.58,True,False,False,False,True,1,1
1,1,23,2,0,KCHSYD,Malaysia,8.58,True,False,False,True,False,1,1
4,8,35,7,4,KCHSYD,Malaysia,8.58,False,True,False,False,True,1,2
1,2,435,10,1,KCHSYD,Malaysia,8.58,True,False,False,False,True,1,0
1,137,44,1,2,KCHSYD,Malaysia,8.58,True,False,False,False,True,1,3
1,60,30,11,4,KCHTPE,Taiwan,4.67,True,False,False,False,True,1,2
1,38,37,3,4,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,58,27,14,0,KCHTPE,Taiwan,4.67,True,False,False,False,True,1,2
1,15,59,6,1,KCHTPE,Taiwan,4.67,True,False,False,False,True,1,0
1,80,27,12,3,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,20,27,4,4,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,245,24,13,3,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,79,45,4,1,KCHTPE,Malaysia,4.67,True,False,False,False,True,1,1
1,206,35,15,4,KCHTPE,Taiwan,4.67,True,False,False,False,True,1,3
1,21,28,1,6,KCHXIY,Malaysia,5.0,True,False,False,False,True,1,1
1,14,22,13,0,KIXKNO,Japan,7.0,True,False,False,False,True,1,1
1,6,21,1,0,KIXKNO,Indonesia,7.0,True,False,False,False,True,1,3
1,2,1,14,4,KIXKNO,Malaysia,7.0,False,True,False,False,True,1,1
3,56,29,12,2,KIXKNO,Japan,7.0,True,False,False,False,True,1,3
1,12,20,12,1,KIXKNO,Japan,7.0,True,False,False,False,True,1,3
2,56,17,15,2,KIXKNO,Japan,7.0,True,False,False,False,True,1,2
1,145,17,5,0,KIXLOP,Japan,7.0,True,False,False,False,True,1,3
2,43,24,8,4,KIXLOP,Indonesia,7.0,True,False,False,False,True,1,1
1,7,107,13,1,KIXLOP,Japan,7.0,True,False,False,False,True,1,1
1,7,76,13,0,KIXMAA,India,7.0,True,False,False,False,True,1,1
2,282,23,14,3,KIXMEL,Australia,8.83,True,False,False,False,True,1,3
1,49,334,16,5,KIXMEL,Japan,8.83,True,False,False,False,True,1,3
1,4,19,8,4,KIXMYY,Malaysia,7.0,True,False,False,False,True,1,0
1,11,27,12,4,KIXOOL,Japan,8.83,True,False,False,False,True,1,1
2,113,18,9,3,KIXOOL,Australia,8.83,True,False,False,False,True,1,2
2,296,23,10,5,KIXOOL,Australia,8.83,True,False,False,False,True,1,2
1,26,32,5,6,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,2
1,10,87,6,0,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,3
1,22,94,1,2,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,2
1,15,17,11,5,KIXPEN,Japan,7.0,True,False,False,False,True,1,2
2,83,20,11,0,KIXPEN,United Kingdom,7.0,True,False,False,False,True,1,2
1,89,25,2,3,KIXPEN,Japan,7.0,True,False,False,False,True,1,1
1,4,27,22,1,KIXPEN,Japan,7.0,True,False,False,False,True,1,3
2,60,18,13,3,KIXPEN,Japan,7.0,True,False,False,False,True,1,3
1,63,21,9,2,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,1
2,113,52,1,3,KIXPEN,Japan,7.0,True,False,False,False,True,1,3
1,5,33,2,1,KIXPEN,Malaysia,7.0,True,False,False,False,True,1,1
1,4,27,22,1,KIXPEN,Japan,7.0,True,False,False,False,True,1,3
1,61,17,12,4,KIXPER,Australia,7.0,True,False,False,False,True,1,2
2,295,17,10,0,KIXPER,Australia,7.0,True,False,False,False,True,1,2
2,249,29,5,3,KIXPER,Australia,7.0,True,False,False,False,True,1,1
1,47,21,5,1,KIXPER,Australia,7.0,True,False,False,False,True,1,3
3,64,34,4,4,KIXPNH,Cambodia,7.0,True,False,False,False,True,1,1
2,14,21,7,2,KIXPNH,Thailand,7.0,True,False,False,False,True,1,1
1,43,220,4,5,KIXPNH,Philippines,7.0,True,False,False,False,True,1,1
1,48,33,14,3,KIXREP,Japan,7.0,True,False,False,False,True,1,2
1,7,82,4,2,KIXRGN,Myanmar (Burma),7.0,True,False,False,False,True,1,2
1,5,17,12,0,KIXRGN,Myanmar (Burma),7.0,False,True,False,False,True,1,1
1,64,20,7,0,KIXRGN,Myanmar (Burma),7.0,True,False,False,False,True,1,1
1,12,21,16,1,KIXRGN,Japan,7.0,True,False,False,False,True,1,2
1,47,18,23,1,KIXSGN,Germany,7.0,True,False,False,False,True,1,0
1,0,54,4,6,KIXSGN,Vietnam,7.0,True,False,False,False,True,1,3
1,17,24,16,1,KIXSGN,Vietnam,7.0,True,False,False,False,True,1,1
1,1,43,2,2,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
1,96,29,4,3,KIXSIN,Indonesia,7.0,True,False,False,False,True,1,1
3,7,17,1,6,KIXSIN,Singapore,7.0,True,False,False,False,True,1,3
1,112,86,3,6,KIXSIN,Singapore,7.0,True,False,False,False,True,1,1
2,106,24,10,5,KIXSIN,Singapore,7.0,True,False,False,False,True,1,2
2,33,35,6,1,KIXSUB,Japan,7.0,True,False,False,False,True,1,1
1,4,21,10,0,KIXSUB,Japan,7.0,False,True,False,False,True,1,2
2,20,1,5,3,KIXSUB,Japan,7.0,True,False,False,False,True,1,1
1,62,40,16,3,KIXSUB,Indonesia,7.0,True,False,False,False,True,1,1
1,4,90,12,0,KIXSUB,Indonesia,7.0,True,False,False,False,True,1,2
3,32,91,3,0,KIXSUB,Indonesia,7.0,True,False,False,False,True,1,3
1,30,17,15,2,KIXSUB,Japan,7.0,True,False,False,False,True,1,1
1,12,84,6,1,KIXSUB,Indonesia,7.0,True,False,False,False,True,1,1
1,7,17,0,0,KIXSYD,Japan,8.58,True,False,False,False,True,1,1
1,107,236,15,4,KIXTRZ,India,7.0,True,False,False,False,True,1,2
1,223,19,12,4,KLOMEL,Australia,8.83,True,False,False,False,True,1,3
1,48,27,6,2,KLOMEL,Saudi Arabia,8.83,True,False,False,False,True,1,1
1,81,76,13,3,KNOMEL,Australia,8.83,False,True,False,False,True,1,3
1,277,88,17,2,KNOMEL,Indonesia,8.83,True,False,False,False,True,1,0
1,10,77,4,2,KNOMEL,Australia,8.83,True,False,False,False,True,1,3
1,93,90,4,6,KNOOOL,Australia,8.83,True,False,False,False,True,1,2
2,32,19,8,1,KNOOOL,Australia,8.83,True,False,False,False,True,1,3
1,89,21,6,3,KNOPEK,Indonesia,6.42,True,False,False,False,True,1,1
1,22,29,0,2,KNOPEK,China,6.42,True,False,False,False,True,1,1
2,45,44,13,4,KNOPEK,China,6.42,True,False,False,False,True,1,1
1,14,19,6,0,KNOPEK,Indonesia,6.42,True,False,False,False,True,1,1
1,86,17,12,5,KNOPER,Australia,5.62,True,False,False,False,True,1,2
1,31,90,6,2,KNOPER,Australia,5.62,True,False,False,False,True,1,2
2,8,39,17,6,KNOPUS,Indonesia,6.33,True,False,False,False,True,1,1
2,109,29,8,3,KNOPUS,Indonesia,6.33,True,False,False,False,True,1,1
3,10,27,1,5,KNOPVG,United Kingdom,5.33,True,False,False,False,True,1,3
1,9,23,4,0,KNOPVG,China,5.33,True,False,False,False,True,1,0
1,87,91,21,5,KNOSYD,Chile,8.58,True,False,False,False,True,1,1
2,38,24,10,6,KNOSYD,Indonesia,8.58,False,True,False,False,True,1,2
1,283,22,14,3,KNOSYD,Australia,8.58,True,False,False,False,True,1,0
2,246,88,2,1,KNOSYD,Australia,8.58,True,False,False,False,True,1,3
1,23,25,4,2,KNOTPE,Taiwan,4.67,True,False,False,False,True,1,0
1,136,18,23,1,KNOTPE,Taiwan,4.67,True,False,False,False,True,1,2
1,12,27,15,0,KNOTPE,Indonesia,4.67,True,False,False,False,True,1,1
2,274,18,8,1,KNOTPE,Indonesia,4.67,True,False,False,False,True,1,1
2,179,20,14,6,KNOTPE,Indonesia,4.67,True,False,False,False,True,1,1
1,12,28,6,6,KNOTPE,Taiwan,4.67,True,False,False,False,True,1,1
3,131,28,10,4,KNOTPE,Indonesia,4.67,True,False,False,False,True,1,1
1,23,30,3,2,KNOTPE,Indonesia,4.67,True,False,False,False,True,1,1
1,17,17,6,4,KNOTPE,Indonesia,4.67,True,False,False,False,True,1,1
1,4,28,13,5,KNOTPE,Taiwan,4.67,True,False,False,False,True,1,2
2,2,24,1,6,KNOXIY,China,5.0,True,False,False,False,True,1,1
1,168,29,7,2,KOSSYD,Kazakhstan,8.58,True,False,False,False,True,1,1
1,57,29,7,3,KTMMEL,Australia,8.83,True,False,False,False,True,1,2
1,56,29,1,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,7,25,12,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,81,29,12,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,62,25,6,5,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,129,28,11,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,9,17,1,5,KTMMFM,Macau,4.75,True,False,False,False,True,1,3
1,36,19,9,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,8,30,2,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,103,33,10,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,95,46,11,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,18,17,2,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,48,24,9,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,3
1,5,35,5,3,KTMMFM,Macau,4.75,True,False,False,False,True,1,0
1,24,25,2,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,41,30,2,2,KTMMFM,Macau,4.75,False,True,False,False,True,1,2
1,38,29,11,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,30,41,13,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,88,23,6,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,6,19,5,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,1,27,2,0,KTMMFM,Macau,4.75,False,True,False,False,True,1,2
1,8,28,14,2,KTMMFM,Macau,4.75,False,True,False,False,True,1,1
2,77,22,10,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,2,27,11,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
2,65,31,4,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,88,38,20,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,43,17,0,0,KTMMFM,Macau,4.75,False,True,False,False,True,1,0
1,21,20,10,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,57,30,7,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,11,28,2,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,14,26,12,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,0
1,58,26,23,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,41,26,0,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,78,23,17,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,1,45,11,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,99,22,6,3,KTMMFM,Macau,4.75,True,False,False,False,True,1,0
1,4,19,9,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,0
1,53,27,4,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,59,21,13,5,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,0,29,3,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,0
1,32,25,16,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,72,30,14,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,50,28,9,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,70,24,18,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,63,31,11,1,KTMMFM,Macau,4.75,False,True,False,False,True,1,2
1,37,21,16,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,68,30,13,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,3
1,4,19,10,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,0
1,34,34,2,5,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,52,26,17,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,55,19,9,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,71,21,23,3,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,29,27,14,3,KTMMFM,Macau,4.75,True,False,False,False,True,1,3
1,135,32,23,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,102,29,2,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,95,40,11,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
2,46,20,12,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,81,21,13,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,91,28,6,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,11,43,5,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,1,30,4,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,2,30,8,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,3
1,18,20,4,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,0
1,9,20,14,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,23,19,7,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,3,30,11,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,0
1,11,29,4,6,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,50,23,1,2,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,73,30,14,4,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,61,26,1,4,KTMMFM,Macau,4.75,False,True,False,False,True,1,3
1,91,17,3,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,48,19,18,1,KTMMFM,Macau,4.75,True,False,False,False,True,1,2
1,42,25,7,0,KTMMFM,Macau,4.75,True,False,False,False,True,1,1
1,25,77,8,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,32,90,3,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
2,32,44,10,3,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,0,25,5,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,0
1,26,63,8,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,12,62,1,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,58,93,4,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,12,90,7,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,28,61,6,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,3
1,4,19,4,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,3
1,29,44,10,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,3
1,23,61,9,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,15,33,13,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,8,62,8,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,9,40,6,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,19,76,6,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,26,203,6,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,3
1,1,36,9,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,28,93,4,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
2,33,94,10,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,34,61,7,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
2,67,50,4,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,15,26,13,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,12,59,4,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,17,48,15,2,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,0
2,29,80,4,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,59,60,6,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,34,30,3,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,1,31,12,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,12,45,10,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,12,93,1,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,12,45,10,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,12,60,6,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,7,61,1,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,9,29,9,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
2,26,47,10,2,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,3
1,8,38,7,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,9,89,2,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,12,92,9,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,4,43,6,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
2,39,63,5,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,63,53,2,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,11,77,4,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,13,268,2,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,44,31,2,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,1,81,9,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,0
2,21,59,1,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,124,59,6,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,147,35,8,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,0
1,4,36,14,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,3
1,34,49,2,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,6,129,3,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,54,41,8,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,4,62,8,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,3,33,7,2,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,127,51,7,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,10,31,4,2,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,13,28,7,2,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,35,56,7,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,38,92,7,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,46,70,2,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,4,55,7,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,9,61,1,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,4,63,10,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,9,28,15,3,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,61,59,3,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,10,64,10,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,7,57,1,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,15,90,2,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,16,31,5,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
3,18,66,9,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,2
1,0,190,7,5,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,26,75,3,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,19,62,0,6,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,12,55,13,3,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
1,2,61,7,4,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,3
1,8,44,10,1,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
3,17,90,10,0,KTMPEN,Malaysia,4.75,True,False,False,False,True,1,1
